cust_id,reply_id,customer_text,brand_reply,created_at
81961,matched_prev,"since the last IPhone upgrade my phone is slow, slow slow no fun to use..I called support and you had me up grade my computer then try to refresh my phone with iTunes, you were to call me back in an hour at your suggestion but you never did and I waited and waited",We want to help figure out what happened. Meet us in DM and we will go from there. https://t.co/GDrqU22YpT,Thu Nov 30 05:08:33 +0000 2017
81965,matched_prev,is Night Shift intentionally not a control center button on iPhone X?,Congratulations on your iPhone X. Night Shift is a great feature we all use. We'd recommend checking out this article to learn how to activate this feature with your new device: https://t.co/NBE76DOiEM,Thu Nov 30 04:19:27 +0000 2017
81969,81971,6s + and version 11.1.2 but this ain’t the first time it’s happened.,"When you look in contacts, do you see any possible duplicates of a deleted number?",Thu Nov 30 16:05:33 +0000 2017
81975,81977,"Yup. Am a member. Normally make updates on iTunes on the comp, listen on-the-go on my phone. The iCloud Lib on/off button turns on and then back to off once I leave Settings. Since yest morning. Haven’t made any setting/other changes. Normal operation",Can you tell us which iOS version you are currently using please?,Thu Nov 30 15:30:00 +0000 2017
81978,81979,"11.1.2 on an SE. Like i said, no deviations off daily usage. Everything’s as is. Realised it wasn’t updating when I added music last night (which I do almost every night)",Okay. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,Thu Nov 30 16:17:38 +0000 2017
81982,matched_prev,What is 'profile' and 'Secure' in iCloud? https://t.co/JqToSmfVv2,Let's find out. Send us a DM with your software version to get started. https://t.co/GDrqU22YpT,Thu Nov 30 04:47:41 +0000 2017
81984,matched_prev,"I ain't playing no games with y'all my phone has been glitching terribly and has been deleting things, it deleted all my photos,it won't let me do anything to recover them,and my phone won't update🙄😤","That is not the experience we want you to have. To get started, can you tell us which iOS version currently running on your device, and what happens when you try to update?",Thu Nov 30 04:43:15 +0000 2017
81986,matched_prev,IOS 11.1.2 is killing my battery life. Sucks,Thank you for reaching out. We know how important your battery life is. Reach out to us in DM and let us know how long your battery normally lasts in a day and we’ll help. https://t.co/GDrqU22YpT,Thu Nov 30 04:55:36 +0000 2017
81988,matched_prev,Okay but why has my iPhone 6 battery been dying 500x faster since installing IOS11?? 🙃,Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into your battery issue with you. https://t.co/GDrqU22YpT,Thu Nov 30 04:52:02 +0000 2017
81992,matched_prev,Hey I updated my phone and now it won’t stop turning off and on for the last two hours so thanks for that,Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this issue with you there. https://t.co/GDrqU22YpT,Thu Nov 30 04:45:13 +0000 2017
81997,matched_prev,fix my phone.,We're happy to help. Could you please provide a few details about what you're experiencing?,Thu Nov 30 04:45:03 +0000 2017
81999,matched_prev,"Easily worst purchase I’ve made is ‘s iPhone 8+. Either that or just their worst software ever. Spotify randomly stops, apps are slow to open, screen lags when waking. Good job apple.",We appreciate you reaching out to us and can't wait to get this resolved together. Which iOS version are we working with on your iPhone? You can find that in Settings > General > About. You can find us in DM at the link below. https://t.co/GDrqU2kzhr,Thu Nov 30 04:25:35 +0000 2017
82002,matched_prev,The case didn’t hold my AirPods when it fell down. And now one of them is broken. It was a gift. Please help. What should I do? https://t.co/3W1LdBcPVu,We'd be happy to look into your service options. Please DM us which country you're located in and we'll get started reviewing your available options to have this taken care of. https://t.co/GDrqU22YpT,Thu Nov 30 04:49:50 +0000 2017
82004,matched_prev,since I’ve updated to the IOS 11 my battery has been draining to quickly I’ve only been using it for 15 mins& it’s drained,"That's unexpected, but we'd be happy to help. Let's move over to DM. Let us know which iOS version you currently have installed. You can check in Settings > General > About. https://t.co/GDrqU22YpT",Thu Nov 30 04:42:18 +0000 2017
82006,matched_prev,Hey my friend had her iPhone battery explode and you don't seem to care. Poor form! https://t.co/QJaUpwg7w6,"Thank you for reaching out to us. Please send us a DM, so we can gather more information about this. https://t.co/GDrqU22YpT",Thu Nov 30 04:27:16 +0000 2017
82011,matched_prev,imma need y’all to fix this “I.T” thing . cause i’m about tired . keyboard shortcut trick doesn’t work 🤷🏽‍♀️,That is certainly not the experience we want you to have. Which iOS version is your device running? https://t.co/GDrqU22YpT,Thu Nov 30 04:32:30 +0000 2017
82017,matched_prev,since the update my iPhone 6s Plus is having issues with the camera .. already sent a dm!,We’ve received your DM and will continue working with you there.,Thu Nov 30 04:58:14 +0000 2017
82034,82036,I am using iOS 11.1.2 and I use both Apple Music and Spotify,"How long have you been experiencing this issue? Does it occur while using the speaker, headphones, or both?",Thu Nov 30 15:24:28 +0000 2017
82037,82038,About a week and it’s only with a Bluetooth headset or car Bluetooth,"To prevent from repeating any previous troubleshooting, can you tell us what steps you've already taken so far? Click here to let us know in DM: https://t.co/GDrqU22YpT",Thu Nov 30 16:44:43 +0000 2017
82040,matched_prev,"So : you have Facebook integration in MacOS 10, but have *removed* it from iOS11?? So, Facebook Events appear in my desktop iCal, but NOT on my iPhone without having to subscribe to them on my phone calendar separately, creating duplicates on my desktop? LAME.",We appreciate your input and encourage you to leave feedback here: https://t.co/oWzjJxkvlC,Thu Nov 30 07:57:33 +0000 2017
82046,82048,"It shows in computer folder, but is not in the iTunes list of backups. How can I select it if it’s not in the iTunes list?",Let's look in to this together. Please DM us about this issue and we'll continue there. https://t.co/GDrqU22YpT,Thu Nov 30 16:24:41 +0000 2017
82047,matched_prev,I deleted texts by mistake. iPhone backed up automatically and erased last backups. Unable to restore backup cuz older backups don't appear on iTunes to select from although I see it in my computer. No iCloud backup. Can I do anything to retrieve the texts?,"Hi there and thanks for reaching out. To restore deleted text messages, we would need to use a backup that was created before the messages were deleted.",Thu Nov 30 04:18:01 +0000 2017
82055,matched_prev,why am I still seeing this for the I character. I’ve updated my phone to last iOS software. Fix it y’all. https://t.co/ap5rsvht7M,Hi there. We can definitely look into this with you. Are you seeing this character when you're typing on your iPhone or are you seeing it in messages or social media posts?,Thu Nov 30 04:27:03 +0000 2017
82057,82059,still having issues. I took it to an iShop and it won’t restore either,DM us your country and we'll look into all your options together. https://t.co/GDrqU22YpT,Sat Dec 02 19:31:00 +0000 2017
84163,matched_prev,Will the Apple 4k TV support HDMI 2.1? You sell the cables but will the cables work with the 4k Apple TV.,"Thank you for reaching out to us. This article may help: https://t.co/3Y2HCovI6b For more questions about Apple TV, please contact our team here: https://t.co/IBIY3vMgPj",Thu Nov 30 07:33:27 +0000 2017
84165,matched_prev,The screen on my Iphone 8 just went black.. three days away from my sons 2nd B-day. GREAT.,This is not the normal. Let's look into this with you in DM here: https://t.co/GDrqU22YpT,Thu Nov 30 07:41:40 +0000 2017
84182,matched_prev,"Dear , imsg animation effects not working after upgradation from ios 10 to 11.02 in my iphone 7. Pls resolve this issue",We'd like to help. Let's have you back up and update to our latest release (11.0.3): https://t.co/80YRnjDFDk,Sun Oct 15 06:37:16 +0000 2017
84184,matched_prev,"My phone goes frozen if i got a very long message, when i wanna preview a message with 3D Touch. I try to turn off my phone but it doesnt work. I have to wait until my battery was empty",We're happy to look into this. DM us and tell us which version of iOS you're currently running. https://t.co/GDrqU22YpT,Thu Nov 30 07:08:00 +0000 2017
84186,matched_prev,Where i can send a bug report for iOS? (No beta),You can submit feedback here: https://t.co/eTPVYVFyd8 We'd be happy to look into any issues you're having to try and resolve them. Tell us more about what you're experiencing.,Wed Nov 29 22:03:08 +0000 2017
84188,matched_prev,when are y’all going to fix this whole I situation,Hi there. We’ve recently released an update which addresses this issue. Don’t forget to create a backup of your device before you update: https://t.co/xXaXeeSRt9,Thu Nov 30 07:25:07 +0000 2017
84190,matched_prev,"It’s seems to work fine but just plays all songs on shuffle, even if I press the first song on an album.",Check to see if shuffle is selected. Follow these steps and let us know the result: https://t.co/NhXCO1Hh4z,Thu Nov 30 06:57:32 +0000 2017
84198,matched_prev,my phone turned off and now all my pictures are gone?? what the fuck???? https://t.co/yC4MhMg4j7,"We know how important those memories are, so let's work together to figure out what's going on. Do you have Optimize iPhone Storage turned on in Settings > Photos? DM us the answer and we'll get started. https://t.co/GDrqU22YpT",Thu Nov 30 07:02:09 +0000 2017
84200,84202,I am using iPhone X. This is very easy to reproduce even on an iPhone X simulator in X Code. https://t.co/JCVKtJP0lP,Does this persist even when restarting your iPhone?,Thu Nov 30 16:04:00 +0000 2017
84203,84204,"No, it doesn’t persist after restarting my iPhone. Thanks!",Excellent! We're here if you have further questions. Have a great day!,Thu Nov 30 16:43:01 +0000 2017
84201,matched_prev,any chance that you can look into this?,We want to help. Which version of iOS are you using? You can check in Settings > General > About.,Thu Nov 30 06:38:57 +0000 2017
84211,matched_prev,"And this is what happens when I try to start the computer in recovery mode or, well, any other mode. https://t.co/XvnpDFGWjG","We're here to help. First, let's try an SMC reset: https://t.co/FYojVXHuwn If that doesn't help, DM us more info using the following link, including the model of computer and the version of the operating system, and we'll team up to get it running again. https://t.co/GDrqU22YpT",Thu Nov 30 07:01:15 +0000 2017
84217,matched_prev,Also can please tell me why my one year old iPhone is crapping out and always freezes or dies?!?! This shit didn’t happen when I had an Android..... 🤔,We would love the opportunity to work with you today to get these issues corrected. Let's begin with finding out which iOS version you are running under Settings > General > About. DM us that version number here: https://t.co/GDrqU22YpT,Thu Nov 30 06:58:46 +0000 2017
84220,matched_prev,"Battery life is jumping down in 4% steps while streaming music via Apple Music over LTE to Bluetooth headphones 😮 That can‘t ne normal, ? https://t.co/pmlSAQMupI",Let's see what's going on. Which version of iOS is it happening on? Reply in DM to get started. https://t.co/GDrqU22YpT,Thu Nov 30 06:22:47 +0000 2017
84225,matched_prev,Everyone’s fucking model is doing it. Even screenshotted It for you boys https://t.co/Osflkm7u2b,"Thank you for that screenshot. In DM, please let us know the iOS version you're using. You can find that under Settings > General > About. https://t.co/GDrqU22YpT",Thu Nov 30 06:51:00 +0000 2017
84229,matched_prev,Is anyone else having a weird glitch on their iPhone ? When I type the word “I.T “ I.T auto corrects to I . T,We want to take a look with you. Could you Direct Message us and let us know what iOS version you're on? https://t.co/GDrqU22YpT,Thu Nov 30 07:00:47 +0000 2017
84231,84233,Already did that https://t.co/TQPIBDVAFO,"Thanks. Are you seeing the question mark when you try to type the letter ""i"" or are you only seeing it on posts or messages from other users?",Thu Nov 30 16:17:03 +0000 2017
84237,84239,I had them saved on my Computer and all was restored but why do they all disappear?,We’re glad you’ve been able to restore your contacts. We’d need to investigate the situation more to be able to pinpoint the source of the issue. Have you made any recent changes to your iPhone? Let us know in DM. https://t.co/GDrqU22YpT,Thu Nov 30 16:49:00 +0000 2017
84238,matched_prev,Hey why did I play soccer and come back to every contact in my phone deleted? 2nd time that’s happened. #whatgives,We’d be glad to help take a closer look at your contacts. We’d like to start by gathering some more information so we can determine where to get started. Are these contacts saved in iCloud or another account on your iPhone? Let us know in DM and we’ll start there. https://t.co/GDrqU22YpT,Thu Nov 30 05:51:07 +0000 2017
84247,matched_prev,"Team, Photos app is acting weird. All pictures are jumbled in the Album folder & it’s not setting right. Also, Below screenshot is from Photos and this happened all a sudden & I haven’t done anything. https://t.co/CYMkRvWyL7","Hey there! We know how important photos are, so we're more than happy to help and recommend reaching out to our Photos team directly so they can help you figure out what's going on. Click here to get started: https://t.co/IBIY3vMgPj",Thu Nov 30 06:43:04 +0000 2017
84251,matched_prev,"Yo My imessage just cut off, I can't facetime & now I got green messages. This happened OUT OF NO WHERE . Then my phone just deleted all my contacts. What is the issue",We’d be glad to help with all the issues you’ve noticed. We know how important getting those back and working is for your iPhone. Can you start by confirming your iOS version in DM? You can find that under Settings > General > About. https://t.co/GDrqU22YpT,Thu Nov 30 06:31:37 +0000 2017
84253,matched_prev,No error message. I have to delete each time and then it can be redownloaded without problems. If you just update them the circle is spinning forever in App Store. Only this few apps.,OK. Send us a DM with the version of iOS you're currently running and we'll take a closer look. Find that under Settings > General > About. https://t.co/GDrqU22YpT,Thu Nov 30 06:43:50 +0000 2017
84255,matched_prev,"since iOS 11 apps like Yelp, Open Table and others aren‘t updating over the AppStore? You always have to delete it and reinstall",That's now how we'd expect those apps to behave. Let's look into this a bit further. Do you get an error message when you try to update? Do you have to delete them each time an app update is available? Are you able to redownload the updated version without issues?,Wed Nov 29 22:33:14 +0000 2017
84257,matched_prev,is it normal for me to have to restart my Apple TV everyday to get it to work?,"The Apple TV should not have to go through a daily restart. To look into the Apple TV, let’s get you in touch with our Apple TV pros. You can reach them here: https://t.co/IBIY3vMgPj",Thu Nov 30 05:46:31 +0000 2017
84265,matched_prev,Mac air is having problem of liquid spill in motherboard due to which it stops charging Is apple selling defective Macs,"We'd like to look into this with you to see how we can help. Let us know in DM what country you're located in, and we'll get started: https://t.co/GDrqU22YpT",Thu Nov 30 13:32:42 +0000 2017
84267,matched_prev,It was working fine on IOS 10 but once I upgraded to IOS 11 problem started.its iPhone 6 plus.please give me solution as I am not able to use my device touch is unresponsive,Thanks for clarifying. Let's move into DM so we can look at our options. Use the button below to get started. https://t.co/GDrqU22YpT,Thu Nov 30 06:05:07 +0000 2017
84275,matched_prev,- Few Messages (sent & received messages) doesn’t wrap in Message App on all iOS 11 versions and flows in one line. Pls look into this.,Thanks for reaching out. We want to help. Reach out to us in a DM and we will work from there. https://t.co/GDrqU22YpT,Thu Nov 30 06:20:08 +0000 2017
84277,matched_prev,My apps aren’t working smooth like old iphones. Very slow after updating latest ios 11.1 specially in contacts,"The performance of your device is important. We'd like to work with you on this issue. First, let's update to iOS 11.1.2 and test the performance. Let us know the results in DM here: https://t.co/GDrqU22YpT",Thu Nov 30 05:41:24 +0000 2017
84279,matched_prev,Et comme si ça ne suffisait pas tous les tram sont annulés jusque 8h sur la ligne T2,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 30 06:33:32 +0000 2017
84289,84291,It won’t come up at all and My battery keeps draining,"Please send us a DM of what you see when you try to open it and we will go from there. Also, what version of iOS are you running? https://t.co/GDrqU22YpT",Thu Nov 30 18:31:32 +0000 2017
84295,matched_prev,is this still safe to use? #poorcollegestudentprobs https://t.co/iQjYT4afVA,Thanks for reaching out. We want to do all we can to help. Send us a DM and let us know which country you're in. We'll look into your options with you. https://t.co/GDrqU22YpT,Thu Nov 30 05:50:11 +0000 2017
86970,matched_prev,Please confirm whether #HighSierra installed from today onwards will have the security 'bug' pre-fixed. Thank you.,We can provide you more guidance on this today. Meet up with us in DM at the link below. https://t.co/GDrqU22YpT,Thu Nov 30 10:22:26 +0000 2017
86972,matched_prev,Pour les anciens wifi enregistrés il me signale que les mots de passe ne sont pas corrects.,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 30 10:26:56 +0000 2017
86977,matched_prev,this isn't legit is it ? https://t.co/ppozuWhhFj,We want to help. Take a look at this for reference: https://t.co/LNMCdqt6fD Let us know if you have more questions.,Thu Nov 30 09:36:57 +0000 2017
86979,86981,11.1.2(I5B202) is that right?,Thanks. Let's look into that further. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Nov 30 18:13:00 +0000 2017
86980,matched_prev,"ok, I’ve been using my iPhone for 2 hours it’s gone from 100 to 47% background apps off etc .... why?!! Every day I charge it 3 times at least! #iphone6splus",We're here to help. Which iOS version are you currently running? Tap Settings > General > About to find the version number.,Thu Nov 30 10:09:30 +0000 2017
86983,matched_prev,"It’s unbelievable that , still haven’t sorted out the battery issues on iOS 11. I almost don’t want to use my phone because of how quickly it drains out. Unacceptable.",We're always happy to help. What iOS device are you currently using? Let us know in Direct Message and we'll take a look. https://t.co/GDrqU22YpT,Thu Nov 30 10:12:25 +0000 2017
86985,matched_prev,Fotos app on Mac cant play back HVEC iPhone 8+ videos. Both iOS and MacOS are updated. Can you push a software fix? https://t.co/hFBYhMyvZl,Hi there! We know photos are important and want to make sure you get the best support for this issue. We have a specialty team that can best assist with this issue and can be contacted from here: https://t.co/IBIY3vMgPj,Thu Nov 30 09:55:56 +0000 2017
86987,matched_prev,"And every time I’ve reached out, I’m told to reboot my phone. How many times??? 😫",We'd like to get this sorted for you. We know how important it is to have your phone working properly. Click here to connect with us in DM: https://t.co/GDrqU22YpT,Thu Nov 30 09:59:01 +0000 2017
86990,matched_prev,pls make a update for iphone 5s on ios 11 battery draining and phone hanging very steadily,"We want to make sure your iPhone is working great and would like to help. Please DM us the exact iOS 11 version you have installed and if you're using suggestions from https://t.co/bivpdfBNJ6, to help with your battery. https://t.co/GDrqU22YpT",Thu Nov 30 10:03:27 +0000 2017
86995,matched_prev,It doesn’t. The control center does show up when swiped twice but without the dock. The dock is missing from the homescreen too. If it happens again I’ll screen record.,"A screen recording would be great! Also, does this happen with any Apple installed apps such as messaging or Safari? If you would like to send the screen recording in DM, you can do that using the link below. https://t.co/GDrqU22YpT",Tue Nov 28 15:23:23 +0000 2017
86997,matched_prev,"iOS 11.1.2 on iPad Pro. I’m using different apps. I think one was Procreate, another was Final Fantasy Record Keeper (I think), can’t remember the other one. It happens from time to time but today it happened thrice in such a short period of time.","Got it. This may be expected behavior. If you put your finger at the bottom of the screen and swipe up, does the dock come back?",Tue Nov 28 14:19:17 +0000 2017
86999,matched_prev,"In about 8 hours, I had restarted my iPad thrice because the dock keeps on disappearing. It’s getting annoying.","Let’s look into this together. Are you using the same app each time the dock disappears? Also, which iOS is on the iPad?",Tue Nov 28 08:36:07 +0000 2017
87001,matched_prev,tell me when will you send your god damn confirmation message. ı cant use my blasted phone. would you like help me ?,"Hey, can you tell us some more details on what's going on? Which confirmation message you are referring to? Let us know in DM and we'll do our best to help you. https://t.co/GDrqU22YpT",Thu Nov 30 10:16:06 +0000 2017
87005,matched_prev,the app crashes when you are navigating on the ‘you’ tab. Happened several times today,Thanks for reaching out. We'd be happy to help. What device are you using Apple Music with?,Thu Nov 30 09:50:37 +0000 2017
87007,matched_prev,This morning has gone from zero security to my Mac being unable to do anything without asking for passwords over and over #Apple #Security,"We want to hear more about the issues you are running into on your Mac. Please, meet up with us in DM and let us know more specifically what's going on, to get started. https://t.co/GDrqU22YpT",Thu Nov 30 09:18:12 +0000 2017
87009,matched_prev,"Hi, guess you guys need to hire efficient #iOS developers. My phone has been lagging ever since the #ios11 got its new update.",We'd be happy to assist you with this issue. Let us know in DM the iOS device you're using and when you notice your device lags the most. https://t.co/GDrqU22YpT,Thu Nov 30 09:12:22 +0000 2017
87017,87019,My iPhone is currently running on iOS 11.1.2,OK. Let's continue in DM. https://t.co/GDrqU22YpT,Thu Nov 30 16:47:32 +0000 2017
87018,matched_prev,"I don’t know what it is, but I got the feeling that my iPhone 6 battery is running out much faster than before. Can it be the new software update or another reason?",we want to help. Which version of iOS 11 is running on your device?,Thu Nov 30 08:44:39 +0000 2017
87022,matched_prev,just noticed i have photos on my phone from 1st Jan 1970! Whats that all about??? https://t.co/KLtnkHtK5V,We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Thu Nov 30 09:54:44 +0000 2017
87024,matched_prev,why do my phone keep vibrating like I have notifications? But when I check there’s no new ones,Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this issue with you there. https://t.co/GDrqU22YpT,Thu Nov 30 09:37:15 +0000 2017
87026,87028,11.1.2 and 6s. Thanks.,We'd like to look into this further. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,Thu Nov 30 15:43:01 +0000 2017
87027,matched_prev,Left home 20 minutes ago with full battery. Now on 28%. What a pile of 💩 your latest IOS is. And in the rind I’ve typed this tweet I’ve lost another 3 %.,"We can help out with battery life! What iOS version is the device on, and which device are you currently using?",Thu Nov 30 08:55:52 +0000 2017
87030,matched_prev,Unable to create user accounts of any level after the OSX fix that has been released to patch the root issue..... (Domain Joined machine) #itonlygetsworse https://t.co/ABxDwPNOFu,We are here to help. Let's start the device into safe mode. Does the issue remain then? DM us the answer. Here are the steps for safe mode: https://t.co/PQ4LSYhUTY https://t.co/GDrqU22YpT,Thu Nov 30 09:43:42 +0000 2017
87032,matched_prev,my iPhone won't let me delete any of my photos. I click delete and then they come back within seconds?!,Let's see how we can provide you the best guidance on this. Which iPhone and iOS version are you using? Have you tried restarting your iPhone after deleting the photos? Does the same issue happen after restarting?,Thu Nov 30 09:25:46 +0000 2017
87034,matched_prev,"Hi, ever since I download the new iOS my home button isn't working!","The Home Button is very important, so we will do everything we can to get it working. Which iOS version are you running? You can check under Settings > General > About. Have you restarted? https://t.co/OWRDHWSt4h",Thu Nov 30 09:22:02 +0000 2017
87041,matched_prev,I’m not the only one experiencing a bug where the camera settings in iOS 11 reset to default at random despite all Preserve Settings enabled. Running the latest iOS on iPhone X. Please tell me a fix is coming because this is extremely frustrating!,"We'd like to hear more about this so we can help determine the best way to get this addressed on your iPhone X. Can you provide us more details, perhaps an example of what you are experiencing with the camera settings. Also, let us know your iOS version in DM. https://t.co/GDrqU22YpT",Thu Nov 30 08:49:49 +0000 2017
87043,87045,it's saying that activation is unsuccessful :////,Thanks. Let's work through the steps here to see if we can get it activated for you: https://t.co/jhvYu3nzpA Please DM us if the issue continues. https://t.co/GDrqU22YpT,Thu Nov 30 15:59:00 +0000 2017
87050,matched_prev,"Dear , iOS have eaten more than half of my storage and I don't even know for what content (for ""other""/system). Can you please take a look? What should I delete? https://t.co/2Y7pnIUsSz",We'd like to take a closer look. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,Thu Nov 30 09:12:06 +0000 2017
87054,matched_prev,is there some issue with Stocks widget since last so many days? I am getting data like this...please help. https://t.co/FY36ouMT7E,We'd be happy to look into this issue with your Stocks widget. Please DM us the iOS version installed and details of any troubleshooting steps you've attempted so far. https://t.co/GDrqU22YpT,Thu Nov 30 09:22:08 +0000 2017
87058,matched_prev,Thanks. I have iOS 11.1.2,DM the country or region where you are currently located to continue. https://t.co/GDrqU22YpT,Wed Nov 29 07:51:40 +0000 2017
87060,matched_prev,I purchased one iphone 5s last December but now battery lasts less than 12 hours even with very few calls! What to do,"Thanks for reaching out. So we can look into that battery life with you, let us know the specific iOS version you are using currently.",Wed Nov 22 08:14:27 +0000 2017
87062,87064,"Thanks for taking attention on this matter. I’m not sure if this is a bug actually, but UI looks strange. I mean when I swipe to Control Center then StatusBar moves down. Why so? It’d be better to stay in it’s new home…","That is expected behavior with the Control Center and the status bar. However, we can help get you to the right place to make your suggestion about that. Provide your feedback here: https://t.co/eTPVYVFyd8",Thu Nov 30 20:40:54 +0000 2017
87069,matched_prev,"Yes, everything seems fine, it’s just Health and activity.","Let’s move to DM and look into this a bit more. When reaching out in DM, let us know when this first started happening please. For example, did it start after an update or after installing a certain app? https://t.co/GDrqU22YpT",Thu Nov 30 08:46:32 +0000 2017
87071,matched_prev,"I’ve restarted both, also un-paired then re-paired the watch.",Got it. When did you first notice that the two devices were not talking to each other. Do the two devices communicate through other apps such as Messages?,Tue Nov 28 22:53:50 +0000 2017
87073,matched_prev,"My iPhone is on 11.1.2, and my watch is on 4.1.",Thank you. Have you tried restarting both devices since this started happening?,Tue Nov 28 21:57:00 +0000 2017
87075,matched_prev,please read the above.,"Let’s investigate this together. To start, can you tell us the software versions your iPhone and Apple Watch are running currently?",Tue Nov 28 20:47:50 +0000 2017
87078,matched_prev,I completed them but still declined them. All :)),We can understand wanting to be able to download free apps without a payment method. This article will explain what to do if you cannot choose None as a payment method: https://t.co/rnB74M0zio Let us know what questions you have after reviewing the article.,Thu Nov 30 08:27:34 +0000 2017
87082,87084,Now this is popping up and my macintosh hd disk is no longer an option. This happened after I was downloading the new Mac OS Sierra. https://t.co/3uUwqn0PFg,"To make sure we're on the same page, where is Macintosh HD no longer showing? If you open up Disk Utility, do you see it listed on the left of that window?",Thu Nov 30 18:53:30 +0000 2017
87085,87086,"It was there, but no longer there. https://t.co/l4dLMQbpo4",Let's go ahead and reset the SMC on the Mac and see if it boots up as expected after that. DM us the result and we'll continue there. You can see how to do the reset here: https://t.co/FYojVXHuwn https://t.co/GDrqU22YpT,Thu Nov 30 19:18:00 +0000 2017
87090,matched_prev,is phone x available in Dubai i will travel for buy the phone,"Great question. You can purchase the iPhone X through this link here: https://t.co/iFSsrnD6fk If you need assistance, there's a phone number to our Apple Online Store or a link to chat support on that same page.",Thu Nov 30 09:01:22 +0000 2017
87133,87135,"Yes, it just said restoring at the bottom and everything went back to normal, any idea why it does that?","If you're using iCloud Photo Library on your iPhone, sometimes your Wi-Fi connection can interfere with the communication with iCloud. This is why restarting your iPhone will sometimes help. We're glad to hear your photos are back. DM us with any other questions. https://t.co/GDrqU22YpT",Fri Dec 01 03:38:00 +0000 2017
87136,87137,Got it! Thanks for your concern and reply.,You're very welcome. We're happy to do everything we can to make sure you enjoy every feature on your iPhone. Have a great night! https://t.co/GDrqU22YpT,Fri Dec 01 04:25:27 +0000 2017
87134,matched_prev,"I took a picture and when I went to the camera roll, about 11,000 photos went missing. I had around 24k, now at 13k.","We know how important your photos are, and we'd love to help. Since the photos disappeared, have you had a chance to restart your iPhone?",Thu Nov 30 08:33:51 +0000 2017
87139,matched_prev,battery awful since update IOS 11.1 why?? Can I go back and undo update??,That’s not the experience we’d like you to have with your battery. We don’t have a way to go to a previous iOS version. We’d like to start by confirming your iOS version in DM. Find it under Settings > General > About. https://t.co/GDrqU22YpT,Thu Nov 30 08:38:36 +0000 2017
87142,matched_prev,these battery issues are unacceptable! What’s going on ??,We'd like to help if you're experiencing issues with your battery. Which device is this happening with? Let us know in DM. https://t.co/GDrqU22YpT,Thu Nov 30 08:33:04 +0000 2017
87146,matched_prev,". hi - I’ve been awake since 6.15am and in two hours my iPhone is down to 16% - I’ve only been looking at Twitter on and off, listening to music. What’s happened to battery life on your phones? It was never like this before the latest update","We know how important it is to be able to depend on your battery. Reach out to us in DM and let us know when you first noticed that the battery life was not lasting as long as expected, which iPhone you are using, and if it seems worse when using certain apps. https://t.co/GDrqU22YpT",Thu Nov 30 08:14:38 +0000 2017
87150,87152,"I had contact with chat support before, they could not help me. My letter e and s on the keyboard are almost gone, MacBook is just 8 months old. Unclear about guarantees and repair costs 4-6 weeks! 😢",We can help. Reach out via DM using the link below and let us know what country you're located in. https://t.co/GDrqU22YpT,Thu Nov 30 15:42:00 +0000 2017
87151,matched_prev,"heb half jaar nieuwe #MacBook en dan dit probleem met #toetsenbord. Contact gehad met jullie supportchat. Zij kunnen niets doen, advies: MacBook opsturen, 4-6 weken kwijt, onduidelijk of t in garantie is. Ik kan MacBook niet zo lang kwijt. Weten jullie meer?",We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 30 08:58:40 +0000 2017
87154,matched_prev,your product keeps freezing on me when I switch apps. Thought you fixed this last update but I guess not.,We understand you need to rely on your device and we want to help. Are you double pressing the Home button to switch to a different app when this occurs? Please send us a DM. https://t.co/GDrqU22YpT,Thu Nov 30 08:44:03 +0000 2017
87159,87161,Thank you for that but I followed those steps but I’m still receiving texts.,Then the best bet would be to reach out to your carrier about this issue.,Thu Nov 30 16:58:30 +0000 2017
87160,matched_prev,I’ve blocked a number but texts are still getting through. I thought blocking a number would stop calls AND texts? 🤔,We are here to help. This article can tell you more about blocking numbers in iOS. https://t.co/rYxZGDk3Lz,Thu Nov 30 08:32:43 +0000 2017
87164,87166,"Where I live I barely have service, so it says “no service” but I usually send texts through WiFi & it still doesn’t work. But now it’s working. Why is that?","Thanks for clarifying this. When you see ""No Service"" it means your iPhone can't connect to your cellular providers network. You should have the option to send and receive iMessages via Wi-Fi if you don't have access to the cellular network.",Thu Nov 30 16:28:01 +0000 2017
87167,87168,"Yes I know, I’ve been able to do that then it stopped working & I’m not sure why","Without troubleshooting the issue, we're unable to determine why this has happend. If it does again, reach out to us and let us know. We'll take it from there.",Thu Nov 30 16:57:02 +0000 2017
